Name,Type
verduzzo friulano,White
verduzzo giallo,White
veduzz,White
verduzo,White
verduzzo verde,White
vermentino,White
rolle,White
agostenga,White
agostenga blanc,White
brustiano,White
brustiano di corsica,White
carbes,White
carbesso,White
favorita,White
favorita bianca,White
favorita bianca di conegliano,White
favorita d'alba,White
favorita di alba,White
favorita di conegliano,White
formentino,White
fourmentin,White
garbesso,White
grosse clarette,White
malvasia a bonifacio,White
malvasia grossa,White
malvasie,White
malvoisie,White
malvoisie è gros grains,White
malvoisie corse,White
malvoisie de corse,White
malvoisie précoce d'espagne,White
piccabon,White
piga,White
pigato,White
rolle,White
rossese,White
sibirkovski,White
uva sapaiola,White
uva vermentino,White
valentin,White
varlentin,White
varresana bianca,White
vennentino,White
verlantin,White
vermentini,White
vermentino bianco,White
vermentino pigato,White
vermentinu,White
vernaccia,White
vernaccia di oristano,White
aregu biancu,White
aregu seulu,White
cagnaccia,White
carnaggia,White
cranaccia,White
garnaccia,White
granazza,White
moranina,White
varnaccia,White
vernaccia,White
vernaccia austera,White
vernaccia bianca,White
vernaccia orosei,White
vernaccia s rosalia,White
vernaccia san rosalia,White
vernaccia di s vero milis,White
vernaccia di san vero milis,White
vernaccia di solarussa,White
veroga,White
versoaln,White
versailler,White
versoaler,White
weiss versoalen,White
weisser versailler,White
vespaiola,White
bresparola,White
bresparola bianca,White
orisi bianca,White
uva vespera,White
vespaia,White
vespaiolo,White
vespajola,White
vespajuola di bassano,White
vesparola,White
vespera,White
vidiano,White
avidiano,White
abudiano,White
vilana,White
belana,White
velana,White
vinhao,White
viognier,White
bergeron,White
barbin,White
rebolot,White
greffou,White
picotin blanc,White
vionnier,White
petiti vionnier,White
viogne,White
galopine,White
vugava bijela,White
viosinho,White
vital,White
boal bonifacio,White
malvazia corada,White
malvasia fina de douro,White
malvasia fina do douro,White
malvasia ou malvazia,White
vitovska,White
voskehat,White
vugava,White
weldra,White
welschriesling,White
riesling italico,White
olaszrizling,White
lazki rizling,White
graševina,White
aminea gemela,White
biela sladka,White
bielasladka grasica,White
glasica,White
grasavina talijanska,White
grasevina,White
graševina,White
grasica,White
groshevina,White
italianski rizling,White
laški rizling,White
nemes olasz rizling,White
olaszrizling,White
olasz rizling,White
petit riesling,White
petracine,White
rakusky rizling,White
riesler,White
riesli,White
riesling,White
riesling italian,White
riesling italico,White
risling italyanskii,White
risling vlashskii,White
rismi,White
rizling italico,White
rizling vlašský,White
talianska graseviana,White
talijanski rizling,White
vlasak,White
italian riesling,White
ryzlink vlašský,White
würzer,White
xarel·lo,White
xarello,White
cartoixa,White
cartuja,White
cartuxa,White
moll,White
pansa,White
pansa blanca,White
pansal,White
pansalat,White
pansalet,White
pansar,White
pensal,White
prensa branco,White
vinate,White
vinyater,White
xarell-lo,White
xarello,White
xarelo blanco,White
xynisteri,White
zala gyöngye,White
zalema,White
ignobilis,White
rebazo,White
salemo,White
salerno,White
zalemo,White
zalemo rebazo,White
zefir,White
zenit,White
zengő,White
zen,White
zéta,White
orémus,White
zeusz,White
zeus,White
zierfandler,White
spätrot,White
cilifai,White
cilifan,White
cirfandli,White
cirifai,White
cirifai piros,White
cirifan,White
gumpoldskirchener,White
gumpoldskirchener spätrot,White
gumpoldskirchener spätroth,White
kesoei piros,White
kirmizi zierfahndler,White
nemes cirfandli,White
piros cirfandli,White
piroscirfandli,White
raifler,White
reifler rot,White
roter raifler,White
roter reifler,White
roter zierfandler,White
roth hensch,White
rother raifler,White
rother zierfahndler,White
rothhinschen,White
rothreifler,White
rotreifler,White
rubiner,White
spätrot,White
zerjavina,White
zierfandler rot,White
žilavka,White
mostarska,White
mostarska žilavka,White
zhelavka biella,White
žilava hercegovačka,White
zilavka,White
žilavka bijela,White
žilavka mostarska,White
žlahtina,White
